datetime,temp,wind_direction,wind_speed,humidity_relative,precip_quantity_1hour,local_datetime,name,lat,lon,community_name
2017-03-21 02:00:00,9.3,236.0,3.06,88.0,0.0,2017-03-21 03:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 02:00:00,9.3,236.0,3.06,88.0,0.0,2017-03-21 03:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 03:00:00,9.0,234.1,3.061,87.2,0.0,2017-03-21 04:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 03:00:00,9.0,234.1,3.061,87.2,0.0,2017-03-21 04:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 04:00:00,8.8,239.7,3.18,89.0,0.0,2017-03-21 05:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 04:00:00,8.8,239.7,3.18,89.0,0.0,2017-03-21 05:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 05:00:00,8.4,229.6,2.973,89.3,0.0,2017-03-21 06:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 05:00:00,8.4,229.6,2.973,89.3,0.0,2017-03-21 06:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 06:00:00,7.8,228.9,4.069,90.5,0.0,2017-03-21 07:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 06:00:00,7.8,228.9,4.069,90.5,0.0,2017-03-21 07:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 07:00:00,7.9,223.4,4.699,90.4,0.0,2017-03-21 08:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 07:00:00,7.9,223.4,4.699,90.4,0.0,2017-03-21 08:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 08:00:00,8.3,248.0,4.646,87.2,0.0,2017-03-21 09:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 08:00:00,8.3,248.0,4.646,87.2,0.0,2017-03-21 09:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 09:00:00,8.7,264.2,5.437,69.7,0.0,2017-03-21 10:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 09:00:00,8.7,264.2,5.437,69.7,0.0,2017-03-21 10:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 10:00:00,9.6,266.8,5.784,54.1,0.0,2017-03-21 11:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 10:00:00,9.6,266.8,5.784,54.1,0.0,2017-03-21 11:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 11:00:00,10.3,269.8,5.024,49.0,0.0,2017-03-21 12:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 11:00:00,10.3,269.8,5.024,49.0,0.0,2017-03-21 12:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 12:00:00,9.4,274.3,5.348,48.4,0.0,2017-03-21 13:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 12:00:00,9.4,274.3,5.348,48.4,0.0,2017-03-21 13:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 13:00:00,9.4,277.4,4.876,39.5,0.0,2017-03-21 14:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 13:00:00,9.4,277.4,4.876,39.5,0.0,2017-03-21 14:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 14:00:00,9.3,259.5,5.775,34.7,0.0,2017-03-21 15:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 14:00:00,9.3,259.5,5.775,34.7,0.0,2017-03-21 15:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 15:00:00,9.4,261.0,2.781,36.0,0.0,2017-03-21 16:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 15:00:00,9.4,261.0,2.781,36.0,0.0,2017-03-21 16:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 16:00:00,9.3,264.2,3.335,37.6,0.0,2017-03-21 17:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 16:00:00,9.3,264.2,3.335,37.6,0.0,2017-03-21 17:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 17:00:00,9.0,235.3,3.266,40.5,0.0,2017-03-21 18:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 17:00:00,9.0,235.3,3.266,40.5,0.0,2017-03-21 18:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 18:00:00,8.1,240.0,2.308,43.5,0.0,2017-03-21 19:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 18:00:00,8.1,240.0,2.308,43.5,0.0,2017-03-21 19:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 19:00:00,6.6,235.1,1.839,53.3,0.0,2017-03-21 20:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 19:00:00,6.6,235.1,1.839,53.3,0.0,2017-03-21 20:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 20:00:00,6.4,231.7,1.349,57.6,0.0,2017-03-21 21:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 20:00:00,6.4,231.7,1.349,57.6,0.0,2017-03-21 21:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 21:00:00,5.4,189.3,1.901,63.7,0.0,2017-03-21 22:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 21:00:00,5.4,189.3,1.901,63.7,0.0,2017-03-21 22:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 22:00:00,5.3,202.6,2.517,66.4,0.0,2017-03-21 23:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 22:00:00,5.3,202.6,2.517,66.4,0.0,2017-03-21 23:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-21 23:00:00,4.0,179.4,1.757,69.3,0.0,2017-03-22 00:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-21 23:00:00,4.0,179.4,1.757,69.3,0.0,2017-03-22 00:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 00:00:00,2.9,128.7,1.607,75.3,0.0,2017-03-22 01:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 00:00:00,2.9,128.7,1.607,75.3,0.0,2017-03-22 01:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 01:00:00,2.2,147.6,2.611,80.7,0.0,2017-03-22 02:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 01:00:00,2.2,147.6,2.611,80.7,0.0,2017-03-22 02:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 02:00:00,2.7,157.9,2.841,77.9,0.0,2017-03-22 03:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 02:00:00,2.7,157.9,2.841,77.9,0.0,2017-03-22 03:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 03:00:00,2.8,154.7,3.106,76.9,0.0,2017-03-22 04:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 03:00:00,2.8,154.7,3.106,76.9,0.0,2017-03-22 04:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 04:00:00,3.3,145.6,4.605,72.1,0.0,2017-03-22 05:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 04:00:00,3.3,145.6,4.605,72.1,0.0,2017-03-22 05:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 05:00:00,3.2,151.1,4.452,72.0,0.0,2017-03-22 06:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 05:00:00,3.2,151.1,4.452,72.0,0.0,2017-03-22 06:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 06:00:00,2.9,149.8,4.7,72.8,0.0,2017-03-22 07:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 06:00:00,2.9,149.8,4.7,72.8,0.0,2017-03-22 07:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 07:00:00,4.1,146.2,4.632,69.9,0.0,2017-03-22 08:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 07:00:00,4.1,146.2,4.632,69.9,0.0,2017-03-22 08:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 08:00:00,5.8,159.5,5.642,62.5,0.0,2017-03-22 09:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 08:00:00,5.8,159.5,5.642,62.5,0.0,2017-03-22 09:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 09:00:00,7.9,155.2,5.279,57.6,0.0,2017-03-22 10:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 09:00:00,7.9,155.2,5.279,57.6,0.0,2017-03-22 10:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 10:00:00,9.9,152.2,4.766,52.9,0.0,2017-03-22 11:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 10:00:00,9.9,152.2,4.766,52.9,0.0,2017-03-22 11:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 11:00:00,10.5,161.8,5.559,49.8,0.0,2017-03-22 12:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 11:00:00,10.5,161.8,5.559,49.8,0.0,2017-03-22 12:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 12:00:00,10.9,163.8,5.175,48.1,0.0,2017-03-22 13:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 12:00:00,10.9,163.8,5.175,48.1,0.0,2017-03-22 13:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 13:00:00,10.8,163.7,5.44,50.8,0.0,2017-03-22 14:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 13:00:00,10.8,163.7,5.44,50.8,0.0,2017-03-22 14:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 14:00:00,10.5,179.7,5.535,47.6,0.0,2017-03-22 15:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 14:00:00,10.5,179.7,5.535,47.6,0.0,2017-03-22 15:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 15:00:00,10.7,145.0,4.531,45.0,0.0,2017-03-22 16:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 15:00:00,10.7,145.0,4.531,45.0,0.0,2017-03-22 16:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 16:00:00,10.8,134.3,4.56,47.8,0.0,2017-03-22 17:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 16:00:00,10.8,134.3,4.56,47.8,0.0,2017-03-22 17:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 17:00:00,10.3,124.2,3.821,49.9,0.0,2017-03-22 18:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 17:00:00,10.3,124.2,3.821,49.9,0.0,2017-03-22 18:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 18:00:00,9.8,130.0,4.022,53.3,0.0,2017-03-22 19:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 18:00:00,9.8,130.0,4.022,53.3,0.0,2017-03-22 19:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 19:00:00,9.0,115.6,3.926,51.5,0.0,2017-03-22 20:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 19:00:00,9.0,115.6,3.926,51.5,0.0,2017-03-22 20:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 20:00:00,7.3,104.1,2.97,60.9,0.0,2017-03-22 21:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 20:00:00,7.3,104.1,2.97,60.9,0.0,2017-03-22 21:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 21:00:00,6.3,107.6,2.999,68.2,0.0,2017-03-22 22:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 21:00:00,6.3,107.6,2.999,68.2,0.0,2017-03-22 22:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 22:00:00,6.1,104.1,3.374,72.0,0.0,2017-03-22 23:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 22:00:00,6.1,104.1,3.374,72.0,0.0,2017-03-22 23:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-22 23:00:00,6.1,112.7,4.359,72.9,0.0,2017-03-23 00:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-22 23:00:00,6.1,112.7,4.359,72.9,0.0,2017-03-23 00:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 00:00:00,5.7,103.2,3.726,76.6,0.0,2017-03-23 01:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 00:00:00,5.7,103.2,3.726,76.6,0.0,2017-03-23 01:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 01:00:00,5.5,109.2,3.053,78.9,0.0,2017-03-23 02:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 01:00:00,5.5,109.2,3.053,78.9,0.0,2017-03-23 02:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 02:00:00,4.5,106.4,2.814,83.9,0.0,2017-03-23 03:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 02:00:00,4.5,106.4,2.814,83.9,0.0,2017-03-23 03:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 03:00:00,3.7,96.5,2.131,86.8,0.0,2017-03-23 04:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 03:00:00,3.7,96.5,2.131,86.8,0.0,2017-03-23 04:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 04:00:00,3.4,84.9,3.218,89.4,0.0,2017-03-23 05:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 04:00:00,3.4,84.9,3.218,89.4,0.0,2017-03-23 05:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 05:00:00,3.0,89.6,2.852,90.9,0.0,2017-03-23 06:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 05:00:00,3.0,89.6,2.852,90.9,0.0,2017-03-23 06:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 06:00:00,2.8,70.1,2.927,91.8,0.0,2017-03-23 07:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 06:00:00,2.8,70.1,2.927,91.8,0.0,2017-03-23 07:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 07:00:00,3.6,71.6,3.007,92.0,0.0,2017-03-23 08:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 07:00:00,3.6,71.6,3.007,92.0,0.0,2017-03-23 08:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 08:00:00,5.9,76.9,3.222,85.0,0.0,2017-03-23 09:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 08:00:00,5.9,76.9,3.222,85.0,0.0,2017-03-23 09:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 09:00:00,8.8,82.0,3.139,74.4,0.0,2017-03-23 10:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 09:00:00,8.8,82.0,3.139,74.4,0.0,2017-03-23 10:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 10:00:00,10.3,78.2,2.776,64.6,0.0,2017-03-23 11:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 10:00:00,10.3,78.2,2.776,64.6,0.0,2017-03-23 11:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 11:00:00,12.3,77.5,4.496,58.2,0.0,2017-03-23 12:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 11:00:00,12.3,77.5,4.496,58.2,0.0,2017-03-23 12:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 12:00:00,13.8,81.2,3.912,55.3,0.0,2017-03-23 13:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 12:00:00,13.8,81.2,3.912,55.3,0.0,2017-03-23 13:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 13:00:00,13.9,65.9,5.156,51.4,0.0,2017-03-23 14:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 13:00:00,13.9,65.9,5.156,51.4,0.0,2017-03-23 14:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 14:00:00,14.2,67.4,3.829,47.4,0.0,2017-03-23 15:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 14:00:00,14.2,67.4,3.829,47.4,0.0,2017-03-23 15:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 15:00:00,15.6,80.8,3.671,45.7,0.0,2017-03-23 16:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 15:00:00,15.6,80.8,3.671,45.7,0.0,2017-03-23 16:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 16:00:00,15.6,78.8,4.763,44.9,0.0,2017-03-23 17:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 16:00:00,15.6,78.8,4.763,44.9,0.0,2017-03-23 17:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 17:00:00,14.0,64.0,3.471,47.4,0.0,2017-03-23 18:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 17:00:00,14.0,64.0,3.471,47.4,0.0,2017-03-23 18:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 18:00:00,13.1,55.7,3.877,50.0,0.0,2017-03-23 19:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 18:00:00,13.1,55.7,3.877,50.0,0.0,2017-03-23 19:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 19:00:00,12.2,49.8,4.867,54.5,0.0,2017-03-23 20:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 19:00:00,12.2,49.8,4.867,54.5,0.0,2017-03-23 20:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 20:00:00,11.3,54.1,4.649,57.1,0.0,2017-03-23 21:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 20:00:00,11.3,54.1,4.649,57.1,0.0,2017-03-23 21:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 21:00:00,10.5,58.3,5.304,62.2,0.0,2017-03-23 22:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 21:00:00,10.5,58.3,5.304,62.2,0.0,2017-03-23 22:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 22:00:00,9.5,61.4,4.921,65.4,0.0,2017-03-23 23:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 22:00:00,9.5,61.4,4.921,65.4,0.0,2017-03-23 23:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-23 23:00:00,8.9,65.4,3.931,68.9,0.0,2017-03-24 00:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-23 23:00:00,8.9,65.4,3.931,68.9,0.0,2017-03-24 00:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 00:00:00,8.4,77.7,3.882,72.6,0.0,2017-03-24 01:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 00:00:00,8.4,77.7,3.882,72.6,0.0,2017-03-24 01:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 01:00:00,7.9,58.1,4.822,76.9,0.0,2017-03-24 02:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 01:00:00,7.9,58.1,4.822,76.9,0.0,2017-03-24 02:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 02:00:00,7.3,53.0,6.027,82.7,0.0,2017-03-24 03:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 02:00:00,7.3,53.0,6.027,82.7,0.0,2017-03-24 03:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 03:00:00,6.6,69.1,5.509,86.5,0.0,2017-03-24 04:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 03:00:00,6.6,69.1,5.509,86.5,0.0,2017-03-24 04:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 04:00:00,6.0,76.0,4.303,88.9,0.0,2017-03-24 05:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 04:00:00,6.0,76.0,4.303,88.9,0.0,2017-03-24 05:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 05:00:00,5.9,69.3,5.026,90.6,0.0,2017-03-24 06:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 05:00:00,5.9,69.3,5.026,90.6,0.0,2017-03-24 06:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 06:00:00,5.7,77.0,3.803,91.2,0.0,2017-03-24 07:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 06:00:00,5.7,77.0,3.803,91.2,0.0,2017-03-24 07:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 07:00:00,6.0,75.8,3.321,91.4,0.0,2017-03-24 08:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 07:00:00,6.0,75.8,3.321,91.4,0.0,2017-03-24 08:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 08:00:00,6.5,60.8,4.959,90.0,0.0,2017-03-24 09:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 08:00:00,6.5,60.8,4.959,90.0,0.0,2017-03-24 09:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 09:00:00,8.2,78.9,4.255,84.1,0.0,2017-03-24 10:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 09:00:00,8.2,78.9,4.255,84.1,0.0,2017-03-24 10:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 10:00:00,8.8,65.4,4.972,77.4,0.0,2017-03-24 11:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 10:00:00,8.8,65.4,4.972,77.4,0.0,2017-03-24 11:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 11:00:00,9.6,54.1,3.882,73.0,0.0,2017-03-24 12:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 11:00:00,9.6,54.1,3.882,73.0,0.0,2017-03-24 12:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 12:00:00,11.1,55.1,5.087,68.2,0.0,2017-03-24 13:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 12:00:00,11.1,55.1,5.087,68.2,0.0,2017-03-24 13:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 13:00:00,13.4,59.7,3.601,60.1,0.0,2017-03-24 14:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 13:00:00,13.4,59.7,3.601,60.1,0.0,2017-03-24 14:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 14:00:00,14.2,50.2,4.786,56.9,0.0,2017-03-24 15:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 14:00:00,14.2,50.2,4.786,56.9,0.0,2017-03-24 15:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 15:00:00,14.0,73.6,4.661,49.8,0.0,2017-03-24 16:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 15:00:00,14.0,73.6,4.661,49.8,0.0,2017-03-24 16:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
2017-03-24 16:00:00,13.3,61.0,4.824,51.0,0.0,2017-03-24 17:00:00,UCCLE-UKKEL (FERME),50.796664,4.357875,Uccle-ukkel
2017-03-24 16:00:00,13.3,61.0,4.824,51.0,0.0,2017-03-24 17:00:00,UCCLE-UKKEL,50.796862,4.357871,Uccle-ukkel
